time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43816.52,4.80918,4.646581,90.937,87.175,18.65,18.65
43816.52,4.801325,4.632232,91.066,87.175,18.75,18.75
43816.53,4.800511,4.638053,91.066,87.175,18.75,18.75
43816.53,4.791263,4.637765,91.075,87.316,18.85,18.85
43816.53,4.787207,4.637765,91.075,87.316,18.9,18.85
43816.54,4.787207,4.639972,91.075,86.947,18.9,18.9
43816.54,4.779559,4.635692,91.075,87.225,19,19
43816.55,4.771054,4.627623,91.214,87.234,19.25,19.25
43816.55,4.766812,4.621768,91.214,87.192,19.35,19.35
43816.55,4.769381,4.614416,90.975,87.192,19.45,19.35
43816.56,4.765789,4.621451,91.072,87.283,19.5,19.45
43816.56,4.765799,4.626366,91.16,87.187,19.55,19.55
43816.56,4.765575,4.626941,91.201,87.229,19.6,19.55
43816.57,4.765578,4.621578,91.211,87.319,19.7,19.65
43816.57,4.767761,4.62148,91.082,87.319,19.75,19.7
43816.57,4.766687,4.616642,91.114,87.187,19.8,19.75
43816.58,4.76314,4.614008,91.198,87.27,19.9,19.8
43816.58,4.762289,4.616974,91.069,87.229,19.9,19.9
43816.58,4.759869,4.614762,91.069,87.187,19.95,19.9
43816.59,4.77031,4.618035,91.198,87.187,20,19.95
43816.59,4.763332,4.616837,91.198,87.27,20.1,20
43816.59,4.77098,4.609885,91.069,87.319,20.15,20.05
43816.60,4.761869,4.612732,91.198,87.348,20.2,20.15
43816.60,4.768941,4.613175,91.198,87.265,20.2,20.2
43816.60,4.771447,4.612435,91.198,87.315,20.25,20.2
43816.61,4.771119,4.615144,91.198,87.182,20.3,20.3
43816.61,4.773875,4.613597,91.056,87.397,20.35,20.3
43816.61,4.771526,4.608237,91.185,87.397,20.35,20.35
43816.62,4.773099,4.607636,91.088,87.397,20.4,20.3
43816.62,4.775108,4.616551,91.056,87.265,20.4,20.3
43816.63,4.774418,4.617297,91.056,87.315,20.4,20.3
43816.63,4.77383,4.615242,91.185,87.182,20.4,20.35
