metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
rhair_constraint_near_mae_proxy,mpc_tair_mae,secondary_selection,0.3764705882352941,0.6416666666666667,0.3142857142857143,0.37522321428571426,0.5964285714285712,0.6190476190476191,0.6416666666666666,0.7142857142857143,0.2087912087912088,0.37315184815184815,0.5964285714285712,0.5769230769230769,0.641058941058941,0.7142857142857143
rhair_constraint_near_mae_proxy,mpc_rhair_mae,secondary_selection,0.40294117647058825,0.6583333333333333,0.28571428571428564,0.40178571428571425,0.5142857142857142,0.6190476190476191,0.6583333333333334,0.6952380952380952,0.07692307692307691,0.3968281718281718,0.5142857142857142,0.5512820512820513,0.6571095571095572,0.6952380952380952
rhair_constraint_near_mae_proxy,mpc_co2_mae,secondary_selection,0.4705882352941176,0.675,0.3571428571428571,0.46897321428571415,0.6321428571428571,0.6285714285714286,0.675,0.7333333333333333,0.21978021978021978,0.4631368631368631,0.6321428571428571,0.5769230769230769,0.6728604728604729,0.7333333333333333
rhair_constraint_near_mae_proxy,mpc_objective,weak_selection,0.27941176470588236,0.5916666666666667,0.125,0.27812499999999996,0.3928571428571428,0.5333333333333333,0.5916666666666667,0.638095238095238,0.06593406593406594,0.2778471528471529,0.3928571428571428,0.5128205128205128,0.5918081918081918,0.638095238095238
co2_first_step_mae,mpc_tair_mae,weak_selection,0.25459903875752504,0.6050420168067226,0.125,0.2540075795495256,0.3806972029544439,0.5619047619047619,0.6050938644688645,0.6442307692307693,0.125,0.25661264351484,0.4649247864592164,0.5619047619047619,0.6061925448289084,0.6753246753246753
co2_first_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.1692421355902623,0.46218487394957986,-0.33065250021864845,-0.16799923369592124,-0.0625558784197443,0.41346153846153844,0.4621451465201465,0.49523809523809526,-0.23771233799502833,-0.16911335958384,-0.07142857142857141,0.4326923076923077,0.46182075500257314,0.49523809523809526
co2_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.1486387451705782,0.44537815126050423,-0.2571428571428571,-0.14809464607088318,-0.04468277029981736,0.4095238095238095,0.4454212454212454,0.4807692307692308,-0.2571428571428571,-0.14393194326181644,-0.0027510342394036474,0.4095238095238095,0.4463269054178145,0.4807692307692308
co2_first_step_mae,mpc_objective,offline_or_diagnostic_only,-0.26490073396736713,0.42857142857142855,-0.4110814867583197,-0.26326408738709284,-0.15728335145535713,0.375,0.42856570512820513,0.47115384615384615,-0.4110814867583197,-0.2530706598879944,0.08803309566091672,0.375,0.43076696031241474,0.5454545454545454
co2_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,0.18984552600994642,0.5714285714285714,0.04285714285714285,0.1892267426408913,0.34852560833857543,0.5238095238095238,0.5714858058608059,0.6346153846153846,0.04285714285714285,0.1927044101221969,0.514443402768482,0.5222222222222223,0.5727941250668523,0.7012987012987013
co2_control_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.32523923448215625,0.42857142857142855,-0.39857031107437085,-0.3228066727325867,-0.20554074337915984,0.3942307692307692,0.4285370879120879,0.47115384615384615,-0.4048407290261131,-0.3170287941014769,-0.10729033533674226,0.3888888888888889,0.4293073088527634,0.5064935064935064
