metric,metric_kind,control_target,pearson,spearman,pairwise_consistency,pairwise_agree,pairwise_total,top1_hits_best,top3_hits_best,top3_overlap_fraction
rhair_final_step_mae,selection,mpc_tair_mae,-0.2095133687145362,-0.1702135522304181,0.4090909090909091,18,44,True,True,0.3333333333333333
rhair_final_step_mae,selection,mpc_rhair_mae,0.43067936095667947,0.09726488698881033,0.5,22,44,True,True,0.3333333333333333
rhair_final_step_mae,selection,mpc_co2_mae,-0.15584142543376234,-0.44985010232324774,0.36363636363636365,16,44,False,False,0.0
rhair_final_step_mae,selection,mpc_objective,0.37918473558350285,0.03647433262080388,0.45454545454545453,20,44,True,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_tair_mae,0.6585392860180929,0.4787878787878787,0.6666666666666666,30,45,False,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_rhair_mae,0.05484617615422965,0.11515151515151514,0.5555555555555556,25,45,False,True,0.6666666666666666
rhair_control_horizon_abs_bias,selection,mpc_co2_mae,0.4761918217251687,-0.01818181818181818,0.4444444444444444,20,45,False,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_objective,0.22217734758677427,0.2727272727272727,0.6444444444444445,29,45,False,True,0.6666666666666666
rhair_constraint_near_mae_proxy,selection,mpc_tair_mae,-0.48796074011215934,-0.5515151515151515,0.26666666666666666,12,45,False,False,0.0
rhair_constraint_near_mae_proxy,selection,mpc_rhair_mae,0.17692926805944315,-0.11515151515151514,0.4666666666666667,21,45,False,False,0.0
rhair_constraint_near_mae_proxy,selection,mpc_co2_mae,-0.17423724197489773,-0.07878787878787878,0.4888888888888889,22,45,False,False,0.6666666666666666
rhair_constraint_near_mae_proxy,selection,mpc_objective,0.14349071165957017,-0.22424242424242422,0.37777777777777777,17,45,False,False,0.0
co2_first_step_mae,selection,mpc_tair_mae,0.1321731046693713,0.03647433262080388,0.5227272727272727,23,44,False,False,0.3333333333333333
co2_first_step_mae,selection,mpc_rhair_mae,0.7552560553181146,0.42553388057604524,0.6590909090909091,29,44,False,False,0.3333333333333333
co2_first_step_mae,selection,mpc_co2_mae,0.3092389693435247,0.498482545817653,0.7045454545454546,31,44,False,False,0.6666666666666666
co2_first_step_mae,selection,mpc_objective,0.7519511766710718,0.19452977397762067,0.5681818181818182,25,44,False,False,0.0
co2_control_horizon_mae,selection,mpc_tair_mae,0.14346880809096593,0.0,0.5227272727272727,23,44,False,False,0.3333333333333333
co2_control_horizon_mae,selection,mpc_rhair_mae,0.6674065750693978,0.2796365500928297,0.5681818181818182,25,44,False,False,0.0
co2_control_horizon_mae,selection,mpc_co2_mae,0.31071930218387045,0.3039527718400323,0.6136363636363636,27,44,False,False,0.6666666666666666
co2_control_horizon_mae,selection,mpc_objective,0.6832046258721257,0.18237166310401937,0.5681818181818182,25,44,False,False,0.3333333333333333
co2_weighted_horizon_mae,selection,mpc_tair_mae,0.294062900064828,0.24848484848484845,0.5777777777777777,26,45,False,True,0.6666666666666666
co2_weighted_horizon_mae,selection,mpc_rhair_mae,0.5745322465749003,0.32121212121212117,0.6444444444444445,29,45,False,True,0.3333333333333333
co2_weighted_horizon_mae,selection,mpc_co2_mae,0.18796652352905507,-0.10303030303030303,0.4444444444444444,20,45,False,False,0.3333333333333333
co2_weighted_horizon_mae,selection,mpc_objective,0.599021235867913,0.4545454545454545,0.6444444444444445,29,45,False,True,0.6666666666666666
co2_full_horizon_mae,selection,mpc_tair_mae,0.3332771521795872,0.29696969696969694,0.6,27,45,False,True,0.6666666666666666
co2_full_horizon_mae,selection,mpc_rhair_mae,0.5342053358530888,0.34545454545454546,0.6666666666666666,30,45,False,True,0.3333333333333333
co2_full_horizon_mae,selection,mpc_co2_mae,0.12424043513856696,-0.11515151515151514,0.4222222222222222,19,45,False,False,0.0
co2_full_horizon_mae,selection,mpc_objective,0.5575793769882805,0.4787878787878787,0.6666666666666666,30,45,False,True,0.6666666666666666
co2_final_step_mae,selection,mpc_tair_mae,0.02201231774860472,0.04242424242424241,0.5333333333333333,24,45,False,False,0.3333333333333333
co2_final_step_mae,selection,mpc_rhair_mae,0.03203961906370837,0.0303030303030303,0.5111111111111111,23,45,False,False,0.0
co2_final_step_mae,selection,mpc_co2_mae,-0.3271646778491055,-0.34545454545454546,0.35555555555555557,16,45,False,False,0.3333333333333333
co2_final_step_mae,selection,mpc_objective,-0.017307981975291854,0.2727272727272727,0.6,27,45,False,False,0.3333333333333333
